company_id,review_date,rating,sentiment_score
SME-00049,2022-04-01,3,0.5610442325442998
SME-00049,2023-04-23,3,-0.8775944300256151
SME-00049,2023-03-05,3,-0.3615678341499899
SME-00049,2022-12-15,3,0.3983616547663494
SME-00049,2022-11-16,3,0.15458554051673395
SME-00049,2022-10-08,4,-0.08383999507731321
SME-00049,2022-02-15,5,0.4095031539651726
SME-00049,2023-04-27,2,-0.3904749299362315
SME-00049,2023-01-08,3,0.32234368612074044
SME-00049,2022-09-23,3,-0.13310729490230228
SME-00049,2022-03-03,4,0.95255189567404
SME-00050,2022-02-19,3,0.4166458984463227
SME-00050,2022-01-04,2,0.2360015581321112
SME-00050,2022-11-30,3,0.4503039309735705
SME-00050,2022-08-10,3,-0.11146436350901417
SME-00050,2022-09-24,3,0.44618385258153437
SME-00050,2022-09-14,3,0.8644672493145609
SME-00050,2022-06-20,4,0.052232686451374355
SME-00050,2022-06-13,4,0.7506495931676824
SME-00050,2022-06-26,5,0.23762998390814136
SME-00050,2022-03-04,4,0.7801604195705197
SME-00050,2023-03-01,2,0.11687765100617914
SME-00050,2022-10-16,5,0.766127393385642
SME-00051,2022-08-24,2,-0.23020335403982833
SME-00051,2022-09-15,3,0.872973215761297
SME-00051,2022-07-10,4,0.18572647763272
SME-00051,2022-09-29,3,0.2970151454074656
SME-00051,2022-01-10,3,0.5125042652040972
SME-00051,2022-04-01,4,-0.12269850571685104
SME-00051,2023-01-18,4,0.32575890265687857
SME-00051,2022-12-02,2,0.1687890184313824
SME-00051,2022-08-21,3,-0.09879102602787265
SME-00051,2023-05-05,4,-0.05480743492088114
SME-00051,2022-02-11,3,0.7767003114980777
SME-00052,2023-01-08,4,-0.005633635704231255
SME-00052,2022-03-06,2,-0.3416444059686507
SME-00052,2023-05-10,5,0.3898554284755023
SME-00052,2022-03-25,4,0.9540268514221824
SME-00052,2022-11-15,1,0.7533418605670796
SME-00052,2022-09-03,3,-0.5215696195616863
SME-00052,2022-11-15,3,0.021615894110298906
SME-00052,2022-10-05,3,0.1668674404344352
SME-00052,2022-12-28,3,0.29615696718612816
SME-00052,2022-04-19,3,-0.16858202410551143
SME-00053,2023-01-18,3,0.6209391657019772
SME-00053,2022-03-03,4,-0.7161266489305806
SME-00053,2023-06-21,4,0.04546796621756377
SME-00053,2022-06-28,3,0.6161482641575464
SME-00053,2023-01-14,3,0.3623368377993611
SME-00053,2023-03-11,4,0.01636574973401389
SME-00053,2023-05-31,3,-0.17994060128286232
SME-00053,2022-08-02,4,-0.22353599850404499
SME-00053,2022-03-30,3,0.8508860129896874
SME-00053,2022-04-14,2,-0.2924393626904925
SME-00054,2023-01-06,4,0.2904122762974495
SME-00054,2023-01-15,3,-0.632103027836368
SME-00054,2022-07-06,3,0.3045186814635883
SME-00054,2022-08-29,3,0.5454723268351702
SME-00054,2023-05-25,5,1.0
SME-00054,2022-12-26,3,0.21395996162523545
SME-00054,2023-01-29,2,-0.09627152437193692
SME-00054,2023-03-15,3,-0.27203167410976853
SME-00054,2022-02-27,3,-0.08391130760296195
SME-00054,2023-01-03,3,0.4410726546576299
SME-00054,2023-04-19,4,0.19833575040222684
SME-00054,2022-10-15,3,0.7005073887671536
SME-00055,2022-12-22,3,0.15728987774962067
SME-00055,2022-12-31,3,0.16757890827240285
SME-00055,2022-04-23,3,0.0613258200944487
SME-00055,2022-03-03,4,0.18103215853023058
SME-00055,2022-08-20,3,0.22910658767635525
SME-00055,2022-07-05,5,-0.2546617815626389
SME-00055,2022-08-10,3,0.22221697001453075
SME-00055,2023-05-04,4,0.8155954266706447
SME-00055,2022-07-09,3,-0.13242490434543203
SME-00055,2022-08-13,3,-0.18555340423473754
SME-00055,2022-02-20,3,0.6368789253162119
SME-00055,2022-04-27,3,0.4652228664469447
SME-00055,2022-02-22,2,0.2405053991744706
SME-00055,2023-01-31,3,0.021978351391270023
SME-00055,2023-05-24,3,0.2350709116436076
SME-00056,2022-10-22,4,0.5626743990998324
SME-00056,2022-06-24,4,0.6975765375760568
SME-00056,2022-06-29,2,0.23829162552291616
SME-00056,2023-02-04,4,-0.07418384741534945
SME-00056,2022-12-07,3,0.4998209074745583
SME-00056,2023-06-10,3,0.44131141604300395
SME-00056,2022-06-11,4,0.6175139926979483
SME-00057,2023-04-25,4,0.19590132828146606
SME-00057,2022-07-11,4,0.4063878447223938
SME-00057,2023-04-09,3,-0.0391574304720152
SME-00057,2022-08-15,4,0.3814985462534518
SME-00057,2022-03-08,3,-0.8868581447712738
SME-00057,2022-11-26,3,-0.0912024861522433
SME-00057,2022-09-14,3,0.1808123163177196
SME-00057,2023-02-08,3,0.37651192320244053
SME-00057,2023-01-23,5,0.8634841534949573
SME-00057,2023-04-01,3,0.12911724783352094
SME-00058,2023-03-30,4,0.4502310983425897
SME-00058,2022-01-27,3,0.22095941967244404
SME-00058,2022-10-31,4,0.11277351972416258
SME-00058,2022-10-27,5,0.14519895702080315
SME-00058,2022-04-19,4,0.41854650006978356
SME-00058,2022-05-09,3,1.0
SME-00058,2022-09-26,3,1.0
SME-00058,2022-11-22,5,-0.17425286422360958
SME-00058,2022-08-22,3,0.2104012299823751
SME-00058,2023-01-12,3,-0.04094664843630508
SME-00058,2022-02-07,4,-0.03254777926395552
SME-00058,2022-02-05,3,0.24511953052282076
SME-00058,2022-04-03,4,0.07687274725208237
SME-00059,2022-11-29,5,0.3631545483812531
SME-00059,2022-10-20,4,0.0683357457312295
SME-00059,2023-05-03,4,0.20747277311101742
SME-00059,2023-01-01,4,0.3388179773500496
SME-00059,2023-05-15,4,0.8918854484140333
SME-00059,2022-03-13,2,0.5367307498394964
SME-00059,2022-07-21,4,0.4953694872398496
SME-00059,2022-03-08,4,0.49130955935361237
SME-00059,2022-05-25,3,0.4852103373161343
SME-00059,2023-02-26,4,0.11667985270723319
SME-00059,2022-04-08,4,0.7803578513977414
SME-00059,2022-06-16,4,0.22358014528556713
SME-00059,2023-04-16,3,0.8896380986282968
SME-00060,2022-02-25,2,0.06691590512058518
SME-00060,2023-02-21,3,-0.15041910718826973
SME-00060,2022-11-25,2,-0.06144949611960088
SME-00060,2022-12-24,2,-0.03568428573482246
SME-00060,2022-02-06,4,-0.22845425585879858
SME-00060,2022-03-23,3,-0.3494075718311847
SME-00060,2022-08-25,3,0.32346930294779275
SME-00061,2022-04-20,3,0.00896063590934748
SME-00061,2022-03-02,3,-0.5780067557472277
SME-00061,2022-04-18,3,0.8202424305666824
SME-00061,2022-11-22,3,0.5341383907880978
SME-00061,2022-11-04,3,0.2165192932190534
SME-00061,2022-05-27,3,-0.2989955163034252
SME-00061,2022-01-28,3,0.4903863454755191
SME-00061,2022-02-17,3,1.0
SME-00061,2023-01-29,2,0.5063690103175189
SME-00061,2022-07-14,5,0.6755650570389007
SME-00061,2022-12-30,3,0.5469389221662997
SME-00061,2022-06-27,3,0.4957622454360735
SME-00061,2022-06-19,2,0.5147264417118358
SME-00061,2023-04-14,2,0.033687595432628836
SME-00061,2022-04-28,3,0.6176748267616123
SME-00061,2022-09-12,4,0.6130361656003409
SME-00062,2022-06-03,4,0.286905851669022
SME-00062,2022-07-09,4,0.7821814375918885
SME-00062,2022-01-08,2,-0.3529012824229811
SME-00062,2022-01-02,5,0.30061291015308483
SME-00062,2022-10-05,3,0.2516701163595294
SME-00062,2022-09-07,4,1.0
SME-00062,2023-01-05,3,0.6502100751019814
SME-00062,2023-05-08,4,0.7482723634506867
SME-00062,2022-10-29,3,-0.1349242112860971
SME-00062,2023-03-03,3,0.29912874231974784
SME-00062,2022-11-12,3,0.6925626265222886
SME-00062,2022-09-05,4,0.690076991055357
SME-00062,2022-05-16,4,0.1702302121433982
SME-00062,2023-01-15,3,0.21711009700446082
SME-00062,2022-11-02,4,-0.08379805291408593
SME-00063,2022-03-31,4,0.6262546479025317
SME-00063,2022-08-22,2,0.5058754943753805
SME-00063,2022-08-14,4,0.2677301591547131
SME-00063,2022-08-28,3,0.35588889624968434
SME-00063,2022-09-07,3,0.07911652840433708
SME-00063,2022-07-24,2,0.17558879768415958
SME-00063,2022-04-15,2,0.2100224981486294
SME-00063,2023-02-27,3,0.2168676681539332
SME-00063,2022-04-19,2,0.3661419776018424
SME-00063,2022-10-31,3,-0.3519002965652042
SME-00063,2023-01-01,5,0.4619541488402422
SME-00063,2022-10-17,3,-0.042554078958020936
SME-00063,2022-10-18,4,0.9158379802727088
SME-00064,2023-05-05,4,-0.07897253587804415
SME-00064,2022-07-12,2,0.7713907321194526
SME-00064,2023-02-18,3,0.3251890252189578
SME-00064,2022-08-25,3,-0.3064273898556194
SME-00064,2022-04-01,3,0.7169708579499519
SME-00064,2022-10-17,5,0.5732704271859278
SME-00064,2022-07-12,2,0.5493485009947732
SME-00064,2023-02-02,4,0.13175641834557475
SME-00064,2022-09-26,4,0.007469712314908117
SME-00064,2023-04-27,3,0.23117591476281668
SME-00064,2022-03-10,3,0.6258454904898304
SME-00064,2022-12-19,3,0.02579715224346324
SME-00064,2023-03-01,2,0.7923237929374201
SME-00065,2022-05-04,3,0.10482176107907443
SME-00065,2023-06-04,3,-0.1885161343024434
SME-00065,2022-04-13,3,0.45399793765136753
SME-00065,2022-02-13,4,0.8911320994814673
SME-00065,2023-05-16,3,-0.0581750698905511
SME-00065,2022-06-14,4,1.0
SME-00065,2022-06-24,4,0.22695895043712427
SME-00065,2022-03-17,4,0.30420183432806797
SME-00065,2022-11-28,4,0.573095072024268
SME-00065,2023-03-26,2,0.1473975846161879
SME-00065,2022-02-02,2,0.18544236020840765
SME-00066,2022-06-29,2,-0.05849549271539173
SME-00066,2022-12-10,3,0.5950343182762053
SME-00066,2022-09-10,4,0.6380493232710869
SME-00066,2022-02-14,3,0.5193307370230864
SME-00066,2023-06-15,1,0.3975443370664786
SME-00066,2023-03-24,4,0.8287805981891845
SME-00066,2022-09-29,3,0.2666593490945405
SME-00066,2023-01-29,4,-0.07527631594095002
SME-00066,2022-08-25,5,-0.6097701386857295
SME-00066,2023-01-07,3,-0.24366359018221712
SME-00066,2023-04-22,3,0.29893959738957804
SME-00066,2023-06-23,4,0.19973626663573663
SME-00066,2022-07-27,3,0.010299347608470288
SME-00066,2022-05-10,3,-0.009581845155276436
SME-00067,2022-11-19,3,0.17993177503881547
SME-00067,2022-07-10,3,0.0678295637102308
SME-00067,2022-12-12,4,0.20584462959920674
SME-00067,2022-08-29,2,0.6002158434879659
SME-00067,2023-05-15,4,-0.1894705391235455
SME-00067,2022-02-20,2,-0.40287386695429545
SME-00067,2023-03-07,1,0.2197641928775449
SME-00067,2022-01-17,2,-0.3037570114782247
SME-00067,2023-06-02,2,0.542886717780221
SME-00067,2022-12-10,5,0.13056740692965524
SME-00068,2022-03-21,4,-0.030142281542330618
SME-00068,2022-03-02,2,-0.12560402776973795
SME-00068,2022-12-09,3,0.08683057910862185
SME-00068,2023-02-18,2,0.6869463988941894
SME-00068,2022-05-11,3,0.37882380642724217
SME-00068,2022-02-08,3,-0.1250381562713676
SME-00068,2022-06-16,3,0.08129716636860213
SME-00068,2023-06-20,3,0.5512486735098237
SME-00068,2022-01-14,4,-0.056423767152604
SME-00068,2023-01-03,4,0.3126209969937396
SME-00069,2022-09-22,3,0.5231165869859282
SME-00069,2022-07-02,4,0.7890766323422667
SME-00069,2023-05-11,4,0.3467244811011565
SME-00069,2022-04-04,2,-0.3743986123297563
SME-00069,2023-06-04,4,0.2289819575751893
SME-00069,2022-07-21,3,0.1472969575007465
SME-00069,2022-07-09,4,0.9566167759489881
SME-00069,2023-06-23,3,0.7737201250184884
SME-00069,2023-06-11,3,0.6780885399907037
SME-00069,2022-04-20,3,-0.33483416695218976
SME-00070,2022-01-16,4,0.269170850507131
SME-00070,2022-01-08,4,0.3239084069856475
SME-00070,2023-03-04,2,0.9678446219830288
SME-00070,2022-08-27,4,-0.04837670264611693
SME-00070,2022-06-14,4,0.05254416426034478
SME-00070,2023-05-23,2,-0.26838960912457804
SME-00070,2022-03-24,3,0.3024203052404682
SME-00070,2023-06-23,3,0.7016225472528635
SME-00070,2023-01-31,2,-0.4558103429427775
SME-00070,2022-11-20,3,0.6170973901149199
SME-00070,2022-07-21,4,0.05099166341098477
SME-00070,2022-01-27,3,-0.11431347154555138
SME-00070,2022-09-06,2,0.30315897134566683
SME-00070,2022-06-30,2,0.6798492312554008
SME-00070,2023-06-04,3,0.48417815711692624
SME-00071,2023-01-19,3,-0.00169887969127408
SME-00071,2022-06-28,2,0.5083071797766198
SME-00071,2023-06-03,3,1.0
SME-00071,2022-11-05,3,-0.10835702165589728
SME-00071,2022-05-26,3,0.006071184717040268
SME-00071,2022-12-22,3,-0.13677284517724175
SME-00071,2022-12-07,3,0.299555274483497
SME-00071,2022-10-23,3,-0.6307134476479899
SME-00071,2023-02-26,4,0.15031020200421705
SME-00071,2022-09-05,2,0.20600272514113077
SME-00071,2023-01-26,4,-0.2528133623677597
SME-00071,2022-05-01,3,0.44499271801377727
SME-00072,2022-09-20,3,0.5464590309476216
SME-00072,2022-04-12,4,0.38503631918712555
SME-00072,2022-10-27,2,0.2794020831054665
SME-00072,2022-08-20,2,1.0
SME-00072,2023-01-30,3,0.8013428406123284
SME-00072,2022-07-25,4,0.6446017503208645
SME-00072,2022-07-23,4,0.07800791198544033
SME-00072,2022-11-08,4,0.2027309614457508
SME-00072,2022-11-13,3,0.2588226531001383
SME-00072,2023-01-10,3,0.21897648642936152
SME-00072,2022-08-20,4,0.08823813772541367
SME-00072,2022-12-28,2,0.07976779410875154
SME-00072,2022-12-06,3,0.4233006702044084
SME-00073,2022-08-10,4,0.24337154040488115
SME-00073,2022-09-15,4,-0.04840741544312793
SME-00073,2022-03-21,3,-0.18712515960501536
SME-00073,2022-12-03,2,0.020304237163436822
SME-00073,2022-05-24,2,0.07182570516690714
SME-00073,2022-09-23,3,0.5041482093351258
SME-00073,2022-12-17,2,0.20094828445596088
SME-00073,2023-03-12,4,0.08456195870078592
SME-00073,2023-03-30,2,-0.14258633765991352
SME-00073,2023-06-12,3,0.6283255976426838
SME-00073,2023-03-16,5,0.5747080479490205
SME-00073,2023-04-30,2,0.8538927742913838
SME-00073,2023-01-25,3,0.4464639970191817
SME-00073,2022-12-20,2,0.3710858567170848
SME-00074,2022-08-27,2,-0.4165758756242007
SME-00074,2022-01-21,2,0.003264442356012087
SME-00074,2022-02-01,1,-0.5577705450638433
SME-00074,2022-09-06,4,0.2986661932579247
SME-00074,2023-04-21,3,0.9174884869079205
SME-00074,2023-01-07,4,0.06438672216259358
SME-00074,2023-06-10,2,-0.4589011267577054
SME-00074,2023-05-31,4,-0.41286939777798454
SME-00074,2022-11-17,2,-0.04908509511670711
SME-00074,2023-04-25,2,-0.4868221568299442
SME-00074,2023-01-30,3,0.6354358863939309
SME-00074,2022-12-01,4,0.341616211808519
SME-00074,2022-04-16,4,-0.11825130393316613
SME-00074,2023-04-03,2,0.3243362756537218
SME-00074,2022-04-25,3,-0.13119897876911157
SME-00074,2023-01-03,3,0.13037004004854022
SME-00074,2022-03-05,2,1.0
SME-00074,2022-12-11,3,0.8095626398157454
SME-00074,2023-05-16,2,0.6763242158194431
SME-00074,2022-01-23,3,-0.07261511744469695
SME-00075,2022-02-06,3,0.4009323513041119
SME-00075,2022-08-31,2,0.34676096666700124
SME-00075,2022-02-09,3,0.15811301274558473
SME-00075,2023-03-26,2,0.31604611304567587
SME-00075,2022-08-08,3,0.947755236551246
SME-00075,2023-05-24,2,0.2961230175322854
SME-00075,2023-04-18,4,0.36726363844311827
SME-00075,2023-05-05,4,0.16104869747087183
SME-00075,2023-02-06,2,0.4115728117482764
SME-00075,2022-02-21,5,-0.09509680625729916
SME-00075,2023-06-06,2,0.10920116273040167
SME-00075,2022-04-10,3,0.7084352544058219
SME-00075,2022-11-21,2,0.6961451834501478
SME-00075,2022-11-20,3,0.009311170963421767
SME-00075,2022-10-05,4,0.4436823178956773
SME-00075,2022-04-12,4,0.561909514523256
SME-00075,2022-09-29,3,0.2298095886359231
SME-00075,2023-05-17,4,0.5327599514982893
SME-00076,2022-07-13,3,-0.09081815711899965
SME-00076,2023-03-12,4,0.10797528796039041
SME-00076,2023-02-04,3,0.5988309975874423
SME-00076,2022-12-27,3,0.6573278588342361
SME-00076,2023-04-28,2,0.0606633791501123
SME-00076,2022-05-04,4,-0.08145450170638707
SME-00076,2022-10-16,3,-0.00624335990925623
SME-00076,2022-02-02,4,0.154043826210241
SME-00076,2022-05-10,5,0.2725397893759011
SME-00076,2022-10-16,3,0.4432631221933827
SME-00076,2022-09-28,3,0.26094262313776395
SME-00076,2023-04-21,2,0.41138972515153466
SME-00076,2023-03-19,3,-0.2448684932040313
SME-00076,2023-04-28,4,0.5261306681506139
SME-00076,2022-06-28,3,0.1861650980715194
SME-00077,2022-09-03,2,-0.23279662590220046
SME-00077,2022-04-12,2,0.4499507259846718
SME-00077,2022-09-14,4,0.7925689560335802
SME-00077,2022-11-24,4,0.2800591408715084
SME-00077,2023-03-23,3,0.35254758933693264
SME-00077,2022-08-23,4,0.43192037799488325
SME-00077,2022-03-04,2,0.16830328602246306
SME-00077,2022-11-27,3,0.3509066623009536
SME-00077,2022-01-18,2,0.5530509514989379
SME-00077,2022-01-19,2,0.7910608214748613
SME-00077,2023-04-09,3,-0.1251755288805919
SME-00077,2023-03-30,3,0.8984292087758292
SME-00077,2022-03-20,3,1.0
SME-00077,2022-06-17,4,0.044321832505522185
SME-00077,2022-02-11,3,0.5231019986052294
SME-00077,2022-11-23,2,0.25524235930095246
SME-00078,2022-04-24,4,0.33343948969501175
SME-00078,2023-05-25,2,0.8481318151869155
SME-00078,2022-08-26,2,-0.6017947117969153
SME-00078,2023-02-16,2,-0.1103743782656933
SME-00078,2022-11-22,2,0.12344072666285649
SME-00078,2022-10-09,3,-1.0
SME-00078,2023-05-31,4,0.8872015159926259
SME-00078,2022-11-12,4,0.7324102743536423
SME-00078,2023-04-09,2,-0.08218511511498144
SME-00079,2023-03-30,5,0.5011490563974403
SME-00079,2023-05-28,3,-0.3123348940501272
SME-00079,2023-03-11,3,0.453047816658886
SME-00079,2022-04-26,4,-0.1580274544710369
SME-00079,2023-04-18,3,0.21329188690362555
SME-00079,2022-10-15,3,0.13601854998693813
SME-00079,2022-05-15,4,0.8711293957699191
SME-00079,2022-06-09,3,0.8546581403871287
SME-00079,2022-09-13,4,-0.018051925012417425
SME-00079,2023-06-14,3,0.614473410990946
SME-00079,2022-07-23,2,0.26494606578967766
SME-00079,2022-06-26,5,0.3068930488414109
SME-00079,2023-02-27,3,-0.21477975156785029
SME-00079,2022-07-06,5,0.6130468548354926
SME-00080,2022-01-10,3,0.44107511177340664
SME-00080,2023-01-16,3,-0.17767234041974983
SME-00080,2023-06-02,4,-0.4262054702203944
SME-00080,2023-02-27,2,0.052642562000505266
SME-00080,2022-10-06,3,0.5257547917074945
SME-00080,2023-02-19,4,0.5578598901893657
SME-00080,2022-05-28,3,0.21813073792668497
SME-00080,2022-09-07,3,-0.7479251510136415
SME-00080,2022-03-11,3,-0.03519881117672852
SME-00081,2022-11-02,3,0.7858827310786617
SME-00081,2022-01-11,3,0.8564488591063477
SME-00081,2022-09-28,3,0.15211346010891727
SME-00081,2022-12-10,3,0.5803535071542972
SME-00081,2022-09-23,3,-0.21229269532572287
SME-00081,2022-11-09,4,0.17387806866360506
SME-00081,2022-05-28,2,0.6220695070216273
SME-00081,2023-06-13,4,-0.1785259117514853
SME-00081,2022-08-12,3,1.0
SME-00082,2022-05-20,3,0.029866224563506905
SME-00082,2023-04-25,3,0.6303465550297191
SME-00082,2023-06-04,1,0.23156111312360353
SME-00082,2022-03-26,3,0.5700112889582344
SME-00082,2022-10-31,3,0.38801001026822046
SME-00082,2023-04-06,4,-0.2855414105567781
SME-00082,2022-04-10,3,0.09943536693412772
SME-00082,2022-01-06,4,-0.8075589392820897
SME-00083,2023-03-14,3,-0.1371884592989206
SME-00083,2023-01-17,3,0.19505176044194034
SME-00083,2022-02-21,3,1.0
SME-00083,2022-01-18,4,0.36043407183115594
SME-00083,2023-06-15,3,0.36737673026624973
SME-00083,2023-02-24,4,0.012312960523372718
SME-00083,2022-12-26,3,0.2954763010708211
SME-00083,2023-06-13,4,-0.39710061382964074
SME-00083,2022-07-02,2,0.5649215674283459
SME-00083,2022-02-09,3,0.02093829818698356
SME-00083,2023-06-14,3,0.07482028139584151
SME-00083,2022-03-10,3,0.3226840030051232
SME-00083,2022-05-25,2,0.06492394457790948
SME-00083,2022-08-27,4,-0.23583503276696843
SME-00083,2022-03-24,3,0.2747211529357491
SME-00084,2022-06-13,5,0.42299953334815055
SME-00084,2022-11-17,5,0.5227235713001976
SME-00084,2022-09-14,2,0.07078115749782612
SME-00084,2022-08-21,4,0.5272212428862106
SME-00084,2022-04-06,4,0.2014339413710849
SME-00084,2022-12-26,3,0.506279410448575
SME-00084,2023-06-21,4,-0.3440915967573271
SME-00084,2023-01-11,2,0.2098716094038212
SME-00084,2023-01-13,3,-0.28310850652553526
SME-00084,2023-03-04,1,0.8350763312894685
SME-00084,2023-04-28,4,0.19412321030066465
SME-00084,2022-01-30,4,0.8937028509582636
SME-00084,2023-03-14,3,0.3420441778642934
SME-00085,2022-01-31,4,0.5580778292084336
SME-00085,2023-02-01,2,-0.7431214250430609
SME-00085,2023-04-26,3,0.3574384126441342
SME-00085,2022-11-01,3,0.7039412432575174
SME-00085,2023-01-25,3,0.1429318158107797
SME-00085,2022-07-13,4,-0.10921843220713118
SME-00086,2022-01-15,1,0.6024523149459093
SME-00086,2022-11-08,2,0.005776073796215642
SME-00086,2022-02-03,4,0.027313494539818073
SME-00086,2023-05-03,3,0.28244679148275387
SME-00086,2023-06-18,3,0.5177459113104085
SME-00086,2022-03-23,2,0.15451619618299228
SME-00086,2023-05-05,4,0.8196460289192427
SME-00086,2022-01-20,4,-0.09780331742589454
SME-00086,2022-11-14,2,0.3476735683624277
SME-00086,2022-10-09,2,0.921791187187921
SME-00087,2023-02-12,4,-0.3520895069561986
SME-00087,2022-04-25,3,0.6448220446145991
SME-00087,2022-08-01,3,0.09108222191279591
SME-00087,2022-10-03,4,0.46730606759072546
SME-00087,2022-02-08,3,0.5715182883009111
SME-00087,2022-08-06,2,-0.3015960749953936
SME-00087,2022-02-05,4,0.07289618665386641
SME-00087,2022-06-29,3,0.7015027202386876
SME-00087,2022-06-30,4,0.4674295572523051
SME-00087,2023-02-04,3,-0.10517538494414524
SME-00087,2022-02-16,4,0.27641072569180375
SME-00087,2023-02-04,4,-0.3618862401433744
SME-00087,2022-10-22,2,1.0
SME-00087,2023-02-22,3,0.585377238820249
SME-00088,2022-03-07,4,-0.5012159305620212
SME-00088,2022-09-13,3,0.6846300231350633
SME-00088,2023-06-24,3,0.13255131870119455
SME-00088,2022-02-22,3,0.21116656141417128
SME-00088,2023-05-24,4,0.8018474236043021
SME-00088,2023-02-19,5,-0.14718542033314447
SME-00088,2023-01-03,3,0.12772486481514783
SME-00088,2022-01-04,3,-0.25101823696762343
SME-00088,2023-03-18,4,0.4886342256260634
SME-00088,2022-07-17,3,0.4939682595248252
SME-00088,2022-09-16,2,0.9335149162390795
SME-00088,2023-01-26,3,0.4987919111758642
SME-00089,2023-06-06,3,0.24624022404027093
SME-00089,2023-01-17,3,0.537680194403234
SME-00089,2022-09-09,5,-0.19896315877207754
SME-00089,2022-07-23,3,0.3518854274826087
SME-00089,2023-06-19,3,0.4009053723162088
SME-00089,2023-06-16,3,0.2632328743766921
SME-00089,2022-11-14,4,0.8252914722546187
SME-00089,2022-11-06,1,-0.15994949333253233
SME-00089,2023-03-02,2,0.1875643355107265
SME-00089,2022-03-31,4,0.7530569561589959
SME-00089,2023-02-14,3,0.13940379204384418
SME-00089,2023-01-28,2,0.737502809203824
SME-00089,2023-04-04,2,-0.3673682304549834
SME-00090,2022-11-05,4,0.5379055610677264
SME-00090,2022-02-08,4,-0.1666249907158422
SME-00090,2022-12-18,4,0.311286285601023
SME-00090,2022-09-02,3,0.12053174294137498
SME-00090,2022-04-28,3,0.1375124469294723
SME-00090,2022-06-01,3,0.7514990621105202
SME-00090,2022-08-03,3,0.6230699293343918
SME-00090,2022-12-05,4,0.4770512381860155
SME-00090,2022-08-03,3,0.26899802750450663
SME-00090,2022-01-06,4,0.3505945774643471
SME-00090,2022-07-23,3,0.4428707826067856
SME-00090,2022-07-26,3,0.22413615423685007
SME-00090,2022-10-28,3,0.1539141637272362
SME-00090,2023-04-23,2,0.01733994432004493
SME-00090,2022-03-03,3,-0.24160192933555974
SME-00091,2022-06-01,3,0.07121222791969589
SME-00091,2023-06-19,4,0.0030846063364896037
SME-00091,2023-04-19,4,0.07000391825623631
SME-00091,2022-05-26,4,0.9849227132194198
SME-00091,2023-05-25,3,0.04303133846769791
SME-00091,2022-09-26,4,0.09593758550241269
SME-00091,2022-02-17,3,0.11485819580167272
SME-00091,2023-05-13,3,0.8230632627803909
SME-00091,2023-05-18,2,0.09559028698030586
SME-00091,2022-06-25,4,-0.32618170538980834
SME-00091,2023-04-26,2,0.7507106868515627
SME-00091,2022-03-01,5,0.6848832587411022
SME-00091,2022-12-10,4,0.9666620146747369
SME-00091,2022-03-01,3,0.6644228382315898
SME-00091,2022-02-12,2,0.8263572945962461
SME-00091,2022-04-28,3,0.4033012573627158
SME-00091,2022-12-28,3,0.08475419097870793
SME-00092,2022-02-07,4,1.0
SME-00092,2022-03-31,3,0.6140529647006481
SME-00092,2022-08-27,4,-0.26141542393808564
SME-00092,2022-11-28,4,0.2504948033818753
SME-00092,2022-03-31,2,0.30199057047595307
SME-00092,2022-02-17,3,-0.7689840371301488
SME-00092,2023-04-28,2,-0.20998212210970174
SME-00092,2022-10-11,3,-0.28296577565053677
SME-00092,2022-09-26,2,-0.8602754721679129
SME-00092,2022-10-13,3,0.016283094029189427
SME-00092,2022-02-27,4,0.17393728524968807
SME-00093,2022-09-02,4,0.745392414112903
SME-00093,2023-06-24,3,0.16830795282513175
SME-00093,2022-09-03,3,0.8295922113006788
SME-00093,2022-04-22,3,0.23306702868732837
SME-00093,2023-04-26,4,0.5736557545020095
SME-00093,2022-09-13,4,0.35715670639437824
SME-00093,2023-02-18,4,-0.24773887518703813
SME-00093,2022-12-28,3,0.8869418700347678
SME-00094,2022-04-28,4,0.4276961394011001
SME-00094,2022-09-27,4,-0.17758821028892513
SME-00094,2022-11-20,4,0.3245120929413803
SME-00094,2022-03-14,3,-0.09087984081420691
SME-00094,2023-03-20,4,-0.015217109697486686
SME-00094,2023-01-03,5,-0.039392962944604204
SME-00094,2022-10-01,5,0.7297153247580945
SME-00094,2023-06-19,3,0.5367651810643919
SME-00094,2022-03-16,4,0.7101021443148927
SME-00094,2022-10-04,3,0.0427202707325558
SME-00094,2022-03-16,4,0.48810006092103897
SME-00095,2022-03-29,4,0.004876006478887918
SME-00095,2022-09-15,2,0.8693816658502138
SME-00095,2023-02-14,4,0.980883312141293
SME-00095,2023-01-01,4,-0.09660186603107862
SME-00095,2022-01-30,3,0.9459973095115644
SME-00095,2022-12-04,4,0.4302674475159997
SME-00095,2022-05-01,3,-0.3856869247247002
SME-00096,2022-04-10,5,0.27274426254212075
SME-00096,2022-08-11,3,0.706058486658105
SME-00096,2023-03-06,3,0.2659734545229287
SME-00096,2022-09-28,3,0.34589495731633607
SME-00096,2022-06-23,3,0.4728659941983801
SME-00096,2022-02-11,4,0.3053435072650069
SME-00096,2023-05-09,4,-0.11535340482055106
SME-00097,2022-09-03,3,0.0036832332298710746
SME-00097,2023-03-27,3,0.29698408954609284
SME-00097,2022-02-12,4,0.09295999164865826
SME-00097,2022-09-23,3,0.4808129311183384
SME-00097,2023-01-26,3,0.1526941424663692
SME-00097,2022-09-21,3,0.5199931182511677
