company_id,defaulted,n_transactions,total_volume,total_inflow,total_outflow,mean_txn,median_txn,std_txn,cv_txn,skewness,kurtosis,max_daily_volume,min_daily_volume,active_days,active_days_ratio,top_5_concentration,days_since_last_txn,mean_daily_inflow,mean_daily_outflow,cv_daily_net
SME-00099,0,4790,-214937.65000000002,543380.3400000001,-758317.99,-44.872160751565765,-100.68,351.9224031475621,7.842778178121991,-0.24851612661466896,5.514372501310035,3364.86,-4848.09,546,1.001834862385321,0.009077579441927993,0,1067.5448722986248,1399.1106826568266,2.8484866427886537
SME-00100,0,1419,-210230.98,380043.73,-590274.71,-148.15431994362228,-258.85,883.9428812014215,5.96636589157705,-0.17775081205381826,4.907298337613211,6856.58,-11070.869999999999,506,0.9284403669724771,0.025588857200322817,0,1191.3596551724138,1277.6508874458873,3.763717727177402
SME-00101,0,863,-299472.45,633409.1000000001,-932881.55,-347.0132676709154,-710.72,2242.325806323047,6.461786955216714,0.08053166568716748,1.209204909227088,7954.27,-11069.25,429,0.7886029411764706,0.02851507158010552,1,2778.110087719298,2650.2316761363636,4.381507982506854
SME-00102,1,4325,-262889.19000000006,572240.9,-835130.0900000001,-60.78362774566475,-94.22,479.22694725668475,7.884145205381633,-0.4803263403916867,11.603723426006209,4515.66,-6404.360000000001,545,1.0,0.014248368157709431,0,1179.878144329897,1540.8304243542434,2.7881819554082106
SME-00103,0,1396,-82261.69999999998,435147.17000000004,-517408.87,-58.926719197707726,-227.78,857.1860875561189,14.546645379664438,0.07873036066971499,1.2999916833242482,5432.9,-4551.23,495,0.908256880733945,0.018809769974268392,0,1322.635775075988,1194.9396535796766,9.094049428904528
SME-00104,0,1458,-147617.0,420678.98000000004,-568295.98,-101.24622770919068,-230.02499999999998,875.4098555486239,8.646345403238744,-0.7805078780521223,6.354608013226699,4536.5,-8307.769999999999,506,0.9284403669724771,0.0253651619248277,0,1212.3313544668588,1297.4794063926943,4.9846099779777395
SME-00105,0,821,-269443.16000000003,597855.28,-867298.44,-328.18898903775886,-590.79,2407.2237776866687,7.3348706327551785,-0.8717441521609499,8.52111465093998,14379.07,-21725.32,418,0.7683823529411765,0.0400180535322942,0,2705.2275113122173,2528.566880466472,5.32213248532043
SME-00106,1,2859,-289608.68,671688.3599999999,-961297.04,-101.2971948233648,-144.76,865.2316476324918,8.541516368160286,0.1844730453585172,7.5022907562218055,7594.09,-13821.7,541,0.9926605504587156,0.016736659127509653,0,1499.3043749999997,1820.6383333333333,3.708690527417602
SME-00107,0,813,-280458.11,590719.73,-871177.8400000001,-344.9669249692497,-703.57,2243.793771655901,6.504373634822852,-0.07331336662307779,1.179655070359349,12176.88,-11068.710000000001,428,0.7867647058823529,0.028474813047264312,1,2492.4883122362867,2577.4492307692312,4.536219114872529
SME-00108,0,1524,-233389.23,839414.8300000001,-1072804.06,-153.14253937007874,-442.595,1593.1076335577936,10.402776655726905,-0.4830502308467899,5.00774042429023,9887.02,-15375.83,505,0.926605504587156,0.02204660262507918,0,2357.9068258426964,2432.662267573696,5.911492513472111
SME-00109,0,1477,-176096.12,433719.31999999995,-609815.44,-119.22553825321597,-245.37,935.2226492998044,7.8441470091209915,-0.6097445931165856,5.800716970700323,6972.5199999999995,-8644.94,506,0.9284403669724771,0.02783293006933473,0,1287.0009495548964,1346.170949227373,4.6030074629455715
SME-00110,1,1452,-260197.55,487691.12,-747888.6699999999,-179.19941460055097,-244.405,1336.2552473298438,7.456805873548514,-1.8640065082361008,24.034128508367335,10309.24,-18104.97,506,0.9284403669724771,0.04329579557140539,0,1519.2869781931463,1625.8449347826086,4.4066816570108935
SME-00111,0,1346,-162172.82,307898.13,-470070.94999999995,-120.4850074294205,-213.53,746.2930189349993,6.194073726327932,-0.3946094310164321,3.186917209145265,4552.6,-6055.45,506,0.9284403669724771,0.02399828024013499,0,986.8529807692308,1056.339213483146,3.8955467365018737
SME-00112,0,1542,-266423.5,817922.59,-1084346.0899999999,-172.7778858625162,-459.075,1538.8690119715516,8.906631796595018,-0.03134506886401795,1.6910669136640584,7700.42,-10664.82,503,0.9229357798165138,0.01769608591778949,0,2412.7510029498526,2442.2209234234238,5.058478531110822
SME-00113,0,848,-321952.41,624058.01,-946010.4199999999,-379.6608608490566,-639.365,2409.479265244819,6.346398888356222,-0.700105327386834,7.377869735648286,11636.84,-22070.760000000002,438,0.8036697247706422,0.039333553124178154,0,2713.295695652174,2635.1265181058498,4.53635698353032
SME-00114,0,1298,-163571.39,283234.22,-446805.61000000004,-126.01802003081666,-210.2,741.0540089782097,5.880540011634774,-1.346376298909733,13.867339679244338,3789.38,-9700.5,496,0.9100917431192661,0.03237400074458951,0,937.861655629139,1041.5049184149184,3.7177661332709264
SME-00115,0,1245,-100906.43,315211.93000000005,-416118.36,-81.04934136546184,-198.99,769.3731456060777,9.492651422506642,-0.39510825336513133,6.66550418091507,5567.29,-7056.320000000001,496,0.9117647058823529,0.030702529769415128,0,1016.8126774193548,979.1020235294118,5.890741264177357
SME-00116,0,1299,-146022.81,288308.94,-434331.75,-112.4117090069284,-210.65,742.6086536138619,6.606150375029809,-1.0586120403492436,10.545556092266649,3104.51,-8712.27,503,0.9229357798165138,0.033027976877416085,0,942.1860784313726,996.1737385321101,4.105567106016277
SME-00117,0,4794,-210123.69,538293.8600000001,-748417.55,-43.83055694618273,-96.78,345.30086410618065,7.878085248384083,-0.4911208418972341,9.612485236155747,3266.7400000000002,-6412.6,545,1.0,0.009289954147527143,0,1065.9284356435644,1375.7675551470588,2.7961360861204376
SME-00118,0,4700,-226229.13,520140.6,-746369.73,-48.13385744680851,-100.545,346.75134603280446,7.2038968914135015,-0.3289497635245487,4.796458513072306,3288.92,-5157.69,546,1.001834862385321,0.010015733547155512,0,1009.9817475728156,1384.7304823747681,2.5035045601270864
SME-00119,0,1303,-147082.06,297404.94,-444487.0,-112.87955487336914,-202.14,738.805684144502,6.545079708839312,-0.42441532915163405,4.926911644449052,3985.7799999999997,-5995.85,492,0.9060773480662984,0.027841723149061304,2,1032.6560416666664,1050.7966903073286,4.170684670458529
SME-00120,0,1476,-116380.25999999998,446000.66,-562380.92,-78.84841463414632,-230.82,886.3052356900453,11.240622145701574,0.05860138599712143,5.077122521959476,6193.59,-7850.759999999999,516,0.9467889908256881,0.025049545232668766,0,1263.4579603399434,1236.002021978022,6.551044040651694
SME-00121,0,3202,-235912.13999999998,565735.55,-801647.69,-73.67649594003747,-154.975,551.7801630299005,7.489229176683071,-0.3417380690948643,5.7627672632895575,5497.85,-7448.11,542,0.9944954128440368,0.012964280591884394,0,1219.2576508620689,1509.694331450094,3.048415861300899
SME-00122,0,821,-271828.06,593416.1900000001,-865244.25,-331.0938611449452,-628.93,2271.3443176780497,6.8601221110641735,-0.18592122278474285,2.9558703345364696,7849.68,-14255.730000000001,428,0.7925925925925926,0.03563569599515566,5,2637.405288888889,2522.5779883381924,4.857962346821279
SME-00123,0,1234,-48553.689999999995,322036.25,-370589.93999999994,-39.34658833063209,-179.23000000000002,731.1539883820344,18.582398611999018,0.5860581320356816,3.2215855378836666,5233.4,-4342.68,495,0.908256880733945,0.02597499236926054,0,1045.5722402597403,876.0991489361702,11.845789900198492
SME-00124,0,1262,-105612.72000000002,311232.91000000003,-416845.63,-83.68678288431063,-194.765,744.3695009656918,8.894708044814138,-0.21423673141728755,2.484478055719915,4186.34,-4779.9400000000005,491,0.9009174311926605,0.02417974027911879,0,1033.9963787375416,1004.4473012048193,5.518103548783406
SME-00125,0,4710,-225339.63,539939.95,-765279.5800000001,-47.84280891719745,-101.22999999999999,357.87366065463067,7.480197520885742,-0.2838845296205929,4.218399375440543,3266.85,-4283.0,546,1.001834862385321,0.009859598101477995,0,1046.3952519379843,1406.7639338235294,2.572236939680282
SME-00126,0,822,-339937.95,594300.87,-934238.8200000001,-413.5498175182482,-698.2049999999999,2381.5454484704715,5.758787327636492,-0.666077453754044,3.9636129559079345,8686.54,-16414.489999999998,425,0.7798165137614679,0.03911889262096949,0,2629.6498672566368,2764.020177514793,4.308628963975837
SME-00127,1,1368,-222947.16,498939.91000000003,-721887.07,-162.9730701754386,-256.94500000000005,1359.6968922423296,8.343077115615676,-0.23156058179852165,9.014694696310626,8468.05,-9386.900000000001,501,0.9192660550458716,0.03370730715666195,0,1539.9379938271607,1659.5105057471267,4.821930433516552
SME-00128,0,800,-213711.33,645249.84,-858961.1699999999,-267.1391625,-588.745,2465.0813620785434,9.227704912335883,-0.7471152224604315,5.785045574218664,10808.7,-21447.64,415,0.7642725598526704,0.03910959939058018,1,2893.4970403587436,2626.792568807339,6.722609405473293
SME-00129,0,1469,-150678.99,439402.54000000004,-590081.53,-102.57249149081007,-236.83,925.2018291069734,9.019980071263712,-0.6958584793307855,7.58437055040206,6988.98,-8506.68,495,0.908256880733945,0.02739210913676401,0,1335.5700303951369,1359.6348617511521,5.201624164829756
SME-00130,0,1322,-123436.34999999999,322551.02,-445987.37,-93.37091527987897,-222.29000000000002,741.2485986535819,7.938752623680426,0.22182238660041442,2.4182047777513995,4503.2,-5001.42,486,0.8917431192660551,0.02237620166248299,0,1093.3932881355934,1049.3820470588234,4.895032416165656
SME-00131,0,1290,-92443.72,327646.3,-420090.02,-71.6617984496124,-190.27499999999998,764.1739256716102,10.663616350752404,-0.19418839645431304,4.159437257188561,5752.95,-4598.410000000001,501,0.9209558823529411,0.02715812975354735,1,1067.2517915309445,986.1268075117372,6.524639538788877
SME-00132,0,4568,-194317.97,534252.2200000001,-728570.19,-42.53896015761821,-94.8,357.0376795677563,8.39319245803932,-0.29090018024877407,3.523152821968761,2667.68,-3939.13,546,1.001834862385321,0.009186976654935987,0,1070.6457314629258,1344.225442804428,2.771688012649689
SME-00133,1,2941,-261634.54000000004,594215.6599999999,-855850.2,-88.9610812648759,-138.16,715.1981714893345,8.039450075476015,-0.41570030924365237,7.0211099361208,6136.86,-8006.889999999999,539,0.9889908256880734,0.016485733965214522,0,1338.3235585585587,1636.4248565965584,3.527014679732555
SME-00134,0,3078,-199338.46000000002,561435.8,-760774.26,-64.76233268356076,-154.075,555.8548282237775,8.582995781510437,-0.36633762479378135,3.6993895719533816,3823.61,-6375.429999999999,544,0.998165137614679,0.013109308818902798,0,1223.171677559913,1468.6761776061776,3.5062157781484387
SME-00135,0,4650,-200067.33000000002,542347.5399999999,-742414.8699999999,-43.02523225806452,-97.205,357.86629734694503,8.317591296206603,0.051530186568437567,3.4972921100123235,2329.05,-4630.68,546,1.001834862385321,0.00850649887865259,0,1080.3735856573705,1377.3930797773655,2.859970005338728
SME-00136,0,4572,-220970.09,510759.9,-731729.99,-48.33116579177603,-98.65,346.4482628354787,7.168216556746701,-0.18132328776133894,2.8353857869007735,2675.7,-5589.87,546,1.001834862385321,0.008377814647650776,0,1011.4057425742573,1357.5695547309833,2.594638256143028
SME-00137,0,1270,-120732.0,323579.01,-444311.01,-95.06456692913386,-205.47,801.9162218490819,8.435490191070587,-0.6471047837969602,7.872516535776086,4270.04,-8621.15,502,0.9211009174311927,0.03010916849785338,0,1064.4046381578949,1042.9835915492959,5.187685419710332
SME-00138,0,1467,-221368.22999999998,402229.87,-623598.1000000001,-150.8985889570552,-244.4,919.542283606412,6.093776555247365,-0.6356816808436234,6.2023420119382155,4189.64,-8136.14,512,0.9394495412844037,0.027003835740606674,0,1260.90868338558,1338.1933476394852,3.4731114183606384
SME-00139,0,4670,-260460.19,506549.04,-767009.23,-55.77305995717345,-100.275,352.6942440927316,6.323738456587383,-0.5371875491353102,4.870224285335104,2818.2300000000005,-5094.6900000000005,546,1.001834862385321,0.009922247216847015,0,993.2334117647059,1420.387462962963,2.1899507085582712
SME-00140,0,1308,-144886.27000000002,296372.66,-441258.92999999993,-110.76931957186545,-227.32,716.3313979960188,6.466875491920612,0.16129833168428553,2.333692853050386,3579.8,-5189.16,507,0.9302752293577982,0.02146846774824272,0,997.8877441077442,980.5754,4.012666251683322
SME-00141,0,1496,-162578.56999999998,875265.6,-1037844.1699999999,-108.67551470588234,-402.39,1659.6882992460714,15.271961708558042,-0.14011406574430801,4.783780141793623,8720.36,-13826.76,504,0.9247706422018349,0.025626882873532136,0,2574.3105882352943,2380.376536697248,8.554609906435921
SME-00142,0,3240,-162465.76,622665.3999999999,-785131.1600000001,-50.14375308641976,-147.885,553.4354178403736,11.03697636845333,0.0510192119819862,2.433172223118783,4767.849999999999,-5024.349999999999,543,0.9963302752293578,0.010606830861981933,0,1322.007218683652,1486.9908333333333,4.61977636193924
SME-00143,1,1129,-133218.44,338241.52,-471459.96,-117.99684676705049,-192.58,1179.8783832557026,9.999236552354827,2.2319072212775186,50.685851035248824,17342.3,-10046.9,476,0.875,0.05587809966705261,1,1238.979926739927,1164.0986666666668,6.62162554673617
SME-00144,0,1243,-125985.98999999999,289706.3,-415692.29000000004,-101.3563877715205,-213.64,749.4071147579423,7.393782782070629,0.18658490078187398,6.5266373934838615,5170.549999999999,-6090.13,496,0.9100917431192661,0.031055803499692277,0,962.4794019933556,985.0528199052133,4.670146328263028
SME-00145,0,1264,-104020.45000000001,298352.73,-402373.18000000005,-82.29465981012659,-202.215,761.474192500561,9.25302072160531,-2.0838319217763335,31.494424730332277,3742.8199999999997,-10284.65,490,0.9007352941176471,0.03430894970046134,0,1001.1836577181208,955.7557719714964,5.688256603695133
SME-00146,0,797,-294379.22,581446.75,-875825.97,-369.359121706399,-678.46,2377.4922114327414,6.436803835922573,-0.8505118076544944,9.66813766277734,11491.01,-16930.54,411,0.7541284403669725,0.040546425654629695,0,2595.7444196428573,2719.9564285714287,4.559781137043741
SME-00147,0,850,-277937.42000000004,590310.67,-868248.0900000001,-326.9852000000001,-612.185,2136.269614331358,6.533230294005225,-0.04350116373211864,1.282623950429251,9560.619999999999,-14463.3,431,0.7908256880733945,0.029277188668079445,0,2797.6809004739334,2452.6782203389835,4.680531478457976
SME-00148,0,1482,-387880.29,746866.21,-1134746.5,-261.7275910931174,-491.58500000000004,1645.893288841722,6.288573864022409,-0.08114515620227115,4.685858255365376,11444.03,-11967.76,498,0.9137614678899083,0.025474854493303247,0,2277.0311280487804,2544.27466367713,3.6830247181790265
SME-00149,0,1229,-108657.85,292853.63,-401511.48,-88.41159479251425,-203.15,720.4685595408506,8.149027977966666,0.1095769487041556,2.917307408967977,5654.4400000000005,-6482.55,488,0.8954128440366973,0.025772493090846692,0,1002.923390410959,944.732894117647,5.331740188563051
SME-00150,0,1590,-404006.47,843101.65,-1247108.12,-254.09211949685533,-476.595,1716.9426395549185,6.75716603472296,-0.6553186483105606,8.55874038661747,11972.47,-14958.81,498,0.9171270718232044,0.026547067570160673,1,2450.8768895348835,2789.951051454139,3.8767203309177822
SME-00151,0,3208,-282374.88,545003.6699999999,-827378.55,-88.02209476309227,-161.94,553.913540162096,6.292892047762902,-0.8994076537539449,10.563191752527162,3897.42,-8254.53,543,0.9963302752293578,0.01611798788824297,0,1235.835986394558,1564.042627599244,2.7500447590218453
SME-00152,1,807,-308133.78,725904.9100000001,-1034038.6900000001,-381.8262453531599,-609.76,3326.21559267156,8.711333055681038,-0.1915327886166795,8.70262978666518,21993.829999999998,-20010.920000000002,423,0.7761467889908257,0.054281665617011816,0,3299.5677727272723,2937.6099147727273,6.087701789981441
SME-00153,0,4646,-178461.48,555304.88,-733766.36,-38.41185535944899,-97.42500000000001,358.2078048823387,9.325449175269338,-0.02587859213498093,3.5608653667191694,3068.09,-5668.9800000000005,546,1.001834862385321,0.008929180671193937,0,1074.090676982592,1351.3192633517497,3.1824821040712212
SME-00154,0,1283,-105095.51999999999,323406.42,-428501.94000000006,-81.91388932190178,-212.03,735.0536073518987,8.973491717177728,0.22486344879594344,1.5474607145213284,3576.63,-4648.1900000000005,487,0.8935779816513761,0.020985363163138655,0,1036.5590384615384,1005.8730985915495,5.200748474860495
SME-00155,0,3195,-259790.43,553320.1799999999,-813110.61,-81.311558685446,-152.82,556.1713439168847,6.840003474394521,-0.3863874391102796,6.808022858133169,3862.0299999999997,-6608.3,546,1.001834862385321,0.013957494327246535,0,1235.0896874999999,1531.2817514124297,2.8906365339187072
SME-00156,0,1592,-387211.41000000003,842695.0199999999,-1229906.43,-243.22324748743722,-496.44,1683.1277423615375,6.920094027806586,-0.05086562768746126,3.6426301637692973,9164.81,-11900.240000000002,505,0.926605504587156,0.02052893960872217,0,2471.246392961877,2733.1254000000004,3.9024968985022483
SME-00157,0,1447,-240697.74999999997,398153.33999999997,-638851.0900000001,-166.342605390463,-251.86,977.6441502075521,5.877292518730766,-0.7859992490555451,8.731303968429666,8347.720000000001,-8266.39,512,0.9394495412844037,0.031847916020956636,0,1202.8801812688823,1416.521263858093,3.7083009772278226
SME-00158,0,799,-65893.69,687559.86,-753453.55,-82.4702002503129,-580.37,2297.100416174581,27.85370241860017,0.33533846160800174,3.1502223855848,13923.0,-10336.42,419,0.7716390423572744,0.03638211805398813,0,2950.9006866952786,2347.207320872274,20.61014796789605
SME-00159,0,3200,-259643.75,559059.3500000001,-818703.1000000001,-81.138671875,-158.70499999999998,558.127683877692,6.87868892822806,-0.321154500027942,4.124136561464781,3859.1099999999997,-7504.379999999999,546,1.001834862385321,0.012995324411693756,0,1204.8692887931031,1536.0283302063792,2.7256941575191957
SME-00160,0,4656,-213498.16999999998,537378.56,-750876.73,-45.854417955326454,-97.66499999999999,358.86250035720605,7.826127042040461,-0.660967555718604,7.451633873997254,3115.71,-6255.240000000001,542,0.9944954128440368,0.011271383950614323,0,1068.34703777336,1398.2806890130353,2.7429293991071098
SME-00161,0,1441,-169439.82,422507.68000000005,-591947.5,-117.5848854961832,-250.05,915.7511847724182,7.788000820923055,-0.3950649602602406,3.5208708338129027,5195.910000000001,-6540.1900000000005,506,0.9284403669724771,0.02362480913153798,0,1261.2169552238806,1303.8491189427314,4.596709179582758
SME-00162,1,1419,-513747.64,832738.3200000001,-1346485.96,-362.04907681465824,-492.59,2249.1402193074914,6.212252325280424,-0.3887779152918765,8.86004872809816,12973.939999999999,-26140.460000000003,488,0.8954128440366973,0.032965354075441926,0,2794.42389261745,3168.2022588235295,3.7576846468933347
SME-00163,1,782,-155385.40999999992,791173.6499999999,-946559.06,-198.70257033248072,-583.0,3462.9749227050675,17.42793219489117,0.07081375914814925,11.601103713810987,23391.46,-28797.02,418,0.7669724770642202,0.062238236857496916,0,3596.2438636363636,2834.0091616766467,12.551596332686694
SME-00164,1,1349,-251890.69999999998,457773.06000000006,-709663.76,-186.72401779095625,-217.17,1452.897997608543,7.780991512485076,-3.6649535656933425,53.01408736009665,7670.660000000001,-26150.44,499,0.9155963302752294,0.05292606755370281,0,1471.9390996784564,1598.341801801802,5.0516945889324205
SME-00165,0,1576,-325835.6,851442.13,-1177277.73,-206.74847715736038,-456.505,1661.8367035884169,8.03796345413253,-0.07064523365810706,3.374102054547718,12496.630000000001,-13161.93,512,0.9411764705882353,0.021241227460552393,0,2453.723717579251,2531.780064516129,4.365619075351322
SME-00166,0,1397,-145236.01,397750.55000000005,-542986.56,-103.96278453829636,-226.55,866.9739027034301,8.339271659120158,-0.13700341241239855,3.1513502050336175,4203.57,-8837.300000000001,510,0.9357798165137615,0.02285022007901867,0,1166.4239002932552,1228.476380090498,5.168421238511581
SME-00167,0,801,-272198.6,586079.7300000001,-858278.3300000001,-339.8234706616729,-713.27,2239.7664626561937,6.59097047739265,-0.16750551984126166,2.359044779138171,8637.03,-18480.7,429,0.7886029411764706,0.035245969410105965,1,2676.163150684932,2569.6955988023956,5.176294424726889
SME-00168,0,3193,-247255.94000000003,558295.5,-805551.44,-77.43687441277797,-165.01,569.6141294474972,7.355851250028041,-1.0803468567230572,16.692886921244575,3393.8099999999995,-9666.07,542,0.9944954128440368,0.017503723694977092,0,1213.6858695652174,1514.1944360902255,3.157302170950809
SME-00169,0,784,-297555.0,541358.31,-838913.31,-379.5344387755102,-685.03,2283.644210701156,6.01696177577156,-0.9147615891603444,8.399940154447384,11124.56,-14283.769999999999,417,0.7651376146788991,0.04099941575267628,0,2529.7117289719627,2565.484128440367,4.466584819710529
SME-00170,0,4696,-202132.38000000003,538745.97,-740878.3500000001,-43.04352214650768,-97.02,364.28846021723325,8.46325862872701,-0.9072091326176359,11.635910587482396,3256.58,-4993.76,546,1.001834862385321,0.012961640178892505,0,1054.297397260274,1374.542393320965,2.9327647460918853
SME-00171,0,1465,-121053.68,456679.69,-577733.37,-82.63049829351536,-239.65,902.9144646840855,10.927133241733628,-0.04101683479283545,1.9539161626261565,5263.639999999999,-6749.49,518,0.9522058823529411,0.018728031140674114,0,1312.2979597701149,1269.7436703296703,6.324001019110205
SME-00172,0,1551,-306533.58999999997,826320.25,-1132853.8399999999,-197.63609929078012,-449.33,1625.794720441013,8.22620324057801,-0.3628376322483563,4.477825704057081,8621.55,-11704.14,517,0.9486238532110092,0.0237392584137329,0,2381.326368876081,2489.7886593406597,4.792495320735437
SME-00173,0,1580,-427033.6,792752.52,-1219786.12,-270.27443037974683,-471.025,1671.2061478626977,6.183367570193686,-0.6021046085652281,4.8385475653680246,10623.75,-14246.57,502,0.9227941176470589,0.024109693615621708,0,2477.3516250000002,2704.625543237251,3.57639045354764
SME-00174,0,1327,-130879.78,321204.52,-452084.3,-98.62831951770912,-193.26,738.7589801778917,7.490333240902928,-0.30695635187293496,2.3426514797177616,5199.73,-5251.139999999999,490,0.9007352941176471,0.022668296174254785,1,1006.9107210031349,1086.7411057692307,4.657394820649739
SME-00175,0,3138,-186210.41,560245.4,-746455.81,-59.34047482472913,-153.425,531.2833888365188,8.953136799220818,0.21836716046668656,2.6603750661624455,3734.4300000000003,-5304.37,542,0.9944954128440368,0.010783107792484557,0,1228.6083333333333,1421.8205904761905,3.660761400824163
SME-00176,1,1286,-117420.23999999999,454928.93,-572349.17,-91.3065629860031,-232.47500000000002,1158.638824284406,12.68954592521482,0.8250817981701666,6.597841961755757,9637.52,-11863.49,486,0.8917431192660551,0.030813272472176714,0,1501.4156105610564,1372.5399760191845,8.281542648991872
SME-00177,0,4670,-233340.52999999997,522414.73,-755755.26,-49.965852248394,-97.625,356.40828074869523,7.133037158595666,-0.5100583679582251,5.230354490348629,2323.92,-5118.66,545,1.0,0.010337967643881235,0,1044.82946,1394.3823985239853,2.492484900235236
SME-00178,1,4355,-224477.36,606729.39,-831206.75,-51.54474397244546,-91.64,490.5713383337609,9.517388205400888,-0.9323446559780644,14.349276035085573,5452.16,-6240.83,544,0.998165137614679,0.015554112159667951,0,1238.2232448979591,1550.7588619402984,3.262602598744182
SME-00179,0,1481,-181227.68999999997,408074.84,-589302.53,-122.36846049966238,-264.57,855.5979650782292,6.9919811165769294,-0.14733023567187395,2.8894160352832845,5313.259999999999,-6527.34,507,0.9302752293577982,0.021135550729409473,0,1210.904569732938,1306.6574944567628,4.165935178492612
SME-00180,0,1277,-109687.81,316070.83,-425758.64,-85.89491777603759,-212.18,738.2874429859828,8.595240115497793,0.023732326777156462,2.687246579827204,4678.62,-5241.41,490,0.8990825688073395,0.023997118906586443,0,1039.7066776315787,1016.1304057279236,5.578958883800505
SME-00181,0,3183,-280411.04000000004,527632.7,-808043.74,-88.09646245680177,-163.46,539.1038383327286,6.119472034385932,-0.030299610315286142,4.346347108817378,3680.08,-7575.110000000001,543,0.9963302752293578,0.012209319197095368,0,1142.0621212121212,1527.4928922495274,2.579158992492359
SME-00182,0,4661,-250573.44,514168.05000000005,-764741.49,-53.75958807122935,-100.91,354.58640889360385,6.595779871374586,-0.44003311326588396,6.857600174159115,3225.56,-3790.9,546,1.001834862385321,0.010224429164864936,0,1012.1418307086614,1413.5702218114602,2.1827394311625903
SME-00183,0,830,-117386.06,680977.53,-798363.5900000001,-141.42898795180722,-564.2,2408.4334552604505,17.02927730827812,1.6737155012988651,17.83145685083123,24421.42,-9243.93,433,0.7944954128440367,0.044414712138874365,0,2802.376666666667,2341.24219941349,11.614154228232282
SME-00184,1,1317,-212416.7,492023.4700000001,-704440.17,-161.28830675778286,-226.29,1511.9988110628808,9.374509792167064,-3.0661908062117926,44.919660948319624,6394.889999999999,-25277.93,499,0.9155963302752294,0.04986945528908843,0,1587.1724838709677,1638.232953488372,5.924440551454709
SME-00185,1,1376,-294652.19999999995,931905.0700000001,-1226557.27,-214.13677325581392,-410.825,2262.2305402139195,10.564418739566017,0.5951668643133754,8.552929024188375,15563.16,-15621.46,497,0.9119266055045872,0.03277162574909693,0,2930.5190880503146,2845.8405336426913,6.292663166744263
SME-00186,0,1280,-132068.44,316970.04,-449038.48,-103.17846875000001,-208.41,773.3444512151951,7.495211555125885,-0.23192341626132493,2.670649766353166,4151.82,-6638.910000000001,509,0.9339449541284404,0.02331111147432146,0,984.37900621118,1032.272367816092,4.872085853045595
SME-00187,0,1513,-314659.68,813015.45,-1127675.13,-207.97070720423,-449.55,1682.9065254383338,8.092036364456352,-0.5514585209191923,8.22565973597112,10439.11,-20586.77,502,0.9211009174311927,0.027457344591222777,0,2349.7556358381503,2534.1014157303366,4.665353799974923
SME-00188,0,1232,-100113.88,311433.64,-411547.52,-81.26126623376624,-205.75,770.7219705773579,9.484493736046439,-0.20668610388336617,5.41020354002128,4186.72,-7036.29,496,0.9100917431192661,0.028535556860153872,0,1031.2372185430463,991.6807710843374,6.229544974432448
SME-00189,1,4168,-304584.48,586242.02,-890826.5,-73.07689059500959,-93.255,559.7344267070422,7.659527138464022,-1.1801589242506334,24.865297558775872,6803.45,-7763.01,545,1.0,0.0193316082587692,0,1177.19281124498,1649.6787037037036,2.8436100161115703
SME-00190,0,785,-303960.78,547928.41,-851889.19,-387.2111847133758,-715.63,2321.784881337062,5.996172045122379,-0.4107154804981372,4.2995089183037605,12361.35,-15242.49,424,0.7779816513761468,0.04076779003207275,0,2609.1829047619044,2498.208768328446,4.510174161288202
SME-00191,0,849,-204195.54,680098.6699999999,-884294.2100000001,-240.5130035335689,-653.73,2408.037478987856,10.012088509184332,0.15102624182887403,3.737304790062196,11943.920000000002,-18144.56,428,0.7853211009174312,0.03602093867877997,0,2996.0293832599123,2555.763612716763,7.077591894659124
SME-00192,0,3243,-303098.58999999997,542148.54,-845247.1300000001,-93.46240826395312,-162.11,555.6445034517943,5.945112198292209,-0.30641429702907874,4.493053934373767,4089.4300000000003,-6884.889999999999,542,0.9944954128440368,0.01298451508069072,0,1158.4370512820515,1591.802504708098,2.532723760928446
SME-00193,0,1491,-411930.31999999995,740327.3700000001,-1152257.69,-276.2778806170355,-520.77,1576.9664751836747,5.70789985670115,0.007482575938894635,2.17715842683549,7401.530000000001,-13003.589999999998,498,0.9137614678899083,0.02039886122740502,0,2299.1533229813663,2583.5374215246634,3.1799222077427776
SME-00194,0,1501,-199192.41,422359.46,-621551.8700000001,-132.7064690206529,-269.56,941.0650296120476,7.091327473008051,-1.9402415777456081,31.52526766184568,5856.64,-16147.96,512,0.9394495412844037,0.03110895443581401,0,1260.7745074626866,1316.8471822033896,4.233889559595371
SME-00195,0,1223,-104434.24,299032.76,-403467.0,-85.39185609157809,-199.05,749.2788316493701,8.774593573019533,-0.014669498079272973,3.0243726582112087,5787.93,-4128.37,476,0.8733944954128441,0.024934641970553843,0,1017.1182312925171,967.5467625899281,5.478616990358891
SME-00196,0,1435,-153184.27999999997,426915.37,-580099.65,-106.74862717770033,-248.47,928.8987811167094,8.701739831936269,-0.46169878813187176,6.76130432543631,5493.619999999999,-6456.35,507,0.9319852941176471,0.026966012880324262,0,1244.6512244897958,1303.5947191011235,4.996254431369711
SME-00197,0,1267,-122104.01999999999,302128.9,-424232.92000000004,-96.37254932912391,-202.89,739.1061247705594,7.6692598661722915,-0.5663432539997492,5.301842456188682,3418.37,-8820.23,489,0.8972477064220183,0.027972546794929283,0,997.1250825082509,975.248091954023,4.609236087140394
